,dt,preco
932,2020-06-15,"39,44"
933,2020-06-12,"38,54"
934,2020-06-11,"37,76"
935,2020-06-10,"41,18"
936,2020-06-09,"40,45"
937,2020-06-08,"39,66"
938,2020-06-05,"41,00"
939,2020-06-04,"38,41"
940,2020-06-03,"37,98"
941,2020-06-02,"37,72"
942,2020-06-01,"36,74"
943,2020-05-29,"34,15"
944,2020-05-28,"33,98"
945,2020-05-27,"32,73"
946,2020-05-26,"33,95"
947,2020-05-25,"33,80"
948,2020-05-22,"33,80"
949,2020-05-21,"34,78"
950,2020-05-20,"34,76"
951,2020-05-19,"33,06"
952,2020-05-18,"33,30"
953,2020-05-15,"30,95"
954,2020-05-14,"29,87"
955,2020-05-13,"27,89"
956,2020-05-12,"26,67"
957,2020-05-11,"25,53"
958,2020-05-07,"24,23"
959,2020-05-06,"24,20"
960,2020-05-05,"25,46"
961,2020-05-04,"20,40"
962,2020-05-01,"18,49"
963,2020-04-30,"18,11"
964,2020-04-29,"17,86"
965,2020-04-28,"15,60"
966,2020-04-27,"15,17"
967,2020-04-24,"15,87"
968,2020-04-23,"15,06"
969,2020-04-22,"13,77"
970,2020-04-21,"9,12"
971,2020-04-20,"17,36"
972,2020-04-17,"19,75"
973,2020-04-16,"18,69"
974,2020-04-15,"19,80"
975,2020-04-14,"21,74"
976,2020-04-13,"20,23"
977,2020-04-09,"20,23"
978,2020-04-08,"25,22"
979,2020-04-07,"22,10"
980,2020-04-06,"22,58"
981,2020-04-03,"24,33"
982,2020-04-02,"20,24"
983,2020-04-01,"14,97"
984,2020-03-31,"14,85"
985,2020-03-30,"19,19"
986,2020-03-27,"22,39"
987,2020-03-26,"23,55"
988,2020-03-25,"25,62"
989,2020-03-24,"24,50"
990,2020-03-23,"21,85"
991,2020-03-20,"25,55"
992,2020-03-19,"23,98"
993,2020-03-18,"22,79"
994,2020-03-17,"27,97"
995,2020-03-16,"27,98"
996,2020-03-13,"33,00"
997,2020-03-12,"31,05"
998,2020-03-11,"34,45"
999,2020-03-10,"36,66"
1000,2020-03-09,"35,33"
1001,2020-03-06,"45,60"
1002,2020-03-05,"51,29"
1003,2020-03-04,"51,86"
1004,2020-03-03,"52,24"
1005,2020-03-02,"52,52"
1006,2020-02-28,"51,31"
1007,2020-02-27,"52,19"
1008,2020-02-26,"54,96"
1009,2020-02-25,"56,71"
1010,2020-02-24,"56,04"
1011,2020-02-21,"58,60"
1012,2020-02-20,"59,72"
1013,2020-02-19,"59,72"
1014,2020-02-18,"57,35"
1015,2020-02-17,"57,83"
1016,2020-02-14,"57,37"
1017,2020-02-13,"56,34"
1018,2020-02-12,"55,54"
1019,2020-02-11,"54,00"
1020,2020-02-10,"53,39"
1021,2020-02-07,"54,53"
1022,2020-02-06,"55,18"
1023,2020-02-05,"55,36"
1024,2020-02-04,"53,90"
1025,2020-02-03,"54,00"
1026,2020-01-31,"57,77"
1027,2020-01-30,"57,72"
1028,2020-01-29,"59,46"
1029,2020-01-28,"59,37"
1030,2020-01-27,"58,54"
1031,2020-01-24,"59,34"
1032,2020-01-23,"61,26"
1033,2020-01-22,"62,11"
1034,2020-01-21,"63,66"
1035,2020-01-20,"64,63"
1036,2020-01-17,"64,05"
1037,2020-01-16,"64,63"
1038,2020-01-15,"63,29"
1039,2020-01-14,"64,45"
1040,2020-01-13,"64,14"
1041,2020-01-10,"66,77"
1042,2020-01-09,"66,58"
1043,2020-01-08,"67,31"
1044,2020-01-07,"68,74"
1045,2020-01-06,"70,25"
1046,2020-01-03,"69,08"
1047,2020-01-02,"67,05"
1048,2019-12-31,"67,77"
1049,2019-12-30,"68,30"
1050,2019-12-27,"68,91"
1051,2019-12-26,"69,26"
1052,2019-12-24,"69,26"
1053,2019-12-23,"67,49"
1054,2019-12-20,"68,66"
1055,2019-12-19,"69,70"
1056,2019-12-18,"69,12"
1057,2019-12-16,"68,04"
1058,2019-12-13,"67,44"
1059,2019-12-12,"66,67"
1060,2019-12-11,"65,37"
1061,2019-12-10,"66,57"
1062,2019-12-09,"66,44"
1063,2019-12-06,"66,50"
1064,2019-12-05,"65,67"
1065,2019-12-04,"65,25"
1066,2019-12-03,"62,95"
1067,2019-12-02,"63,20"
1068,2019-11-29,"64,50"
1069,2019-11-28,"64,68"
1070,2019-11-27,"65,03"
1071,2019-11-26,"64,82"
1072,2019-11-25,"64,67"
1073,2019-11-22,"64,83"
1074,2019-11-21,"64,99"
1075,2019-11-20,"63,80"
1076,2019-11-19,"62,37"
1077,2019-11-18,"62,82"
1078,2019-11-15,"63,32"
1079,2019-11-14,"62,46"
1080,2019-11-13,"62,27"
1081,2019-11-12,"62,19"
1082,2019-11-11,"62,58"
1083,2019-11-08,"62,00"
1084,2019-11-07,"62,60"
1085,2019-11-06,"62,11"
1086,2019-11-05,"62,72"
1087,2019-11-04,"62,52"
1088,2019-11-01,"60,17"
1089,2019-10-31,"59,30"
1090,2019-10-30,"60,22"
1091,2019-10-29,"61,05"
1092,2019-10-28,"60,39"
1093,2019-10-25,"62,06"
1094,2019-10-24,"61,71"
1095,2019-10-23,"60,52"
1096,2019-10-22,"60,50"
1097,2019-10-21,"58,95"
1098,2019-10-18,"59,96"
1099,2019-10-17,"59,35"
1100,2019-10-16,"59,30"
1101,2019-10-15,"59,19"
1102,2019-10-14,"58,81"
1103,2019-10-11,"60,59"
1104,2019-10-10,"59,08"
1105,2019-10-09,"59,70"
1106,2019-10-08,"58,14"
1107,2019-10-07,"59,46"
1108,2019-10-04,"59,13"
1109,2019-10-03,"58,01"
1110,2019-10-02,"57,92"
1111,2019-10-01,"60,06"
1112,2019-09-30,"60,99"
1113,2019-09-27,"62,48"
1114,2019-09-26,"62,08"
1115,2019-09-25,"62,41"
1116,2019-09-24,"64,13"
1117,2019-09-23,"64,66"
1118,2019-09-20,"65,23"
1119,2019-09-19,"64,25"
1120,2019-09-18,"64,29"
1121,2019-09-17,"65,59"
1122,2019-09-16,"68,42"
1123,2019-09-13,"61,25"
1124,2019-09-12,"60,76"
1125,2019-09-11,"63,02"
1126,2019-09-10,"64,67"
1127,2019-09-09,"63,99"
1128,2019-09-06,"61,28"
1129,2019-09-05,"62,70"
1130,2019-09-04,"60,68"
1131,2019-09-03,"57,93"
1132,2019-09-02,"58,55"
1133,2019-08-30,"61,04"
1134,2019-08-29,"60,59"
1135,2019-08-28,"60,42"
1136,2019-08-27,"58,44"
1137,2019-08-26,"58,64"
1138,2019-08-23,"58,64"
1139,2019-08-22,"59,81"
1140,2019-08-21,"60,60"
1141,2019-08-20,"59,03"
1142,2019-08-19,"59,79"
1143,2019-08-16,"59,00"
1144,2019-08-15,"57,37"
1145,2019-08-14,"57,86"
1146,2019-08-13,"59,90"
1147,2019-08-12,"57,13"
1148,2019-08-09,"57,37"
1149,2019-08-08,"56,29"
1150,2019-08-07,"55,03"
1151,2019-08-06,"58,63"
1152,2019-08-05,"59,32"
1153,2019-08-02,"61,12"
1154,2019-08-01,"62,90"
1155,2019-07-31,"64,07"
1156,2019-07-30,"62,55"
1157,2019-07-29,"62,29"
1158,2019-07-26,"62,46"
1159,2019-07-25,"63,47"
1160,2019-07-24,"63,83"
1161,2019-07-23,"62,28"
1162,2019-07-22,"61,96"
1163,2019-07-19,"61,04"
1164,2019-07-18,"60,70"
1165,2019-07-17,"63,67"
1166,2019-07-16,"65,87"
1167,2019-07-15,"66,86"
1168,2019-07-12,"66,65"
1169,2019-07-11,"67,64"
1170,2019-07-10,"66,41"
1171,2019-07-09,"64,30"
1172,2019-07-08,"64,89"
1173,2019-07-05,"64,23"
1174,2019-07-04,"63,62"
1175,2019-07-03,"63,53"
1176,2019-07-02,"62,72"
1177,2019-07-01,"65,10"
1178,2019-06-28,"67,52"
1179,2019-06-27,"66,78"
1180,2019-06-26,"66,85"
1181,2019-06-25,"66,24"
1182,2019-06-24,"65,16"
1183,2019-06-21,"65,99"
1184,2019-06-20,"65,44"
1185,2019-06-19,"62,85"
1186,2019-06-18,"63,35"
1187,2019-06-17,"62,56"
1188,2019-06-14,"63,13"
1189,2019-06-13,"63,28"
1190,2019-06-12,"61,66"
1191,2019-06-11,"63,56"
1192,2019-06-10,"64,31"
1193,2019-06-07,"64,10"
1194,2019-06-06,"62,77"
1195,2019-06-05,"62,14"
1196,2019-06-04,"63,56"
1197,2019-06-03,"63,16"
1198,2019-06-01,"63,16"
1199,2019-05-31,"66,78"
1200,2019-05-30,"69,55"
1201,2019-05-29,"70,64"
1202,2019-05-28,"70,19"
1203,2019-05-27,"67,98"
1204,2019-05-24,"67,98"
1205,2019-05-23,"68,37"
1206,2019-05-22,"71,94"
1207,2019-05-21,"72,94"
1208,2019-05-20,"73,21"
1209,2019-05-17,"73,94"
1210,2019-05-16,"74,70"
1211,2019-05-15,"73,09"
1212,2019-05-14,"72,53"
1213,2019-05-13,"72,35"
1214,2019-05-10,"71,63"
1215,2019-05-09,"70,61"
1216,2019-05-08,"71,09"
1217,2019-05-07,"70,98"
1218,2019-05-06,"71,95"
1219,2019-05-03,"71,95"
1220,2019-05-02,"70,56"
1221,2019-05-01,"72,01"
1222,2019-04-30,"72,19"
1223,2019-04-29,"71,22"
1224,2019-04-26,"71,03"
1225,2019-04-25,"74,94"
1226,2019-04-24,"73,59"
1227,2019-04-23,"74,39"
1228,2019-04-18,"70,71"
1229,2019-04-17,"71,14"
1230,2019-04-16,"70,74"
1231,2019-04-15,"70,90"
1232,2019-04-12,"71,57"
1233,2019-04-11,"71,30"
1234,2019-04-10,"71,63"
1235,2019-04-09,"71,02"
1236,2019-04-08,"71,12"
1237,2019-04-05,"69,93"
1238,2019-04-04,"69,80"
1239,2019-04-03,"69,21"
1240,2019-04-02,"69,68"
1241,2019-04-01,"69,08"
1242,2019-03-29,"67,93"
1243,2019-03-28,"66,08"
1244,2019-03-27,"67,35"
1245,2019-03-26,"67,51"
1246,2019-03-25,"67,37"
1247,2019-03-22,"66,29"
1248,2019-03-21,"68,30"
1249,2019-03-20,"68,35"
1250,2019-03-19,"67,13"
1251,2019-03-18,"66,65"
1252,2019-03-15,"66,11"
1253,2019-03-14,"66,18"
1254,2019-03-13,"65,89"
1255,2019-03-12,"65,33"
1256,2019-03-11,"65,06"
1257,2019-03-08,"65,66"
1258,2019-03-07,"64,82"
1259,2019-03-06,"64,51"
1260,2019-03-05,"64,24"
1261,2019-03-04,"64,44"
1262,2019-03-01,"63,71"
1263,2019-02-28,"65,03"
1264,2019-02-27,"65,55"
1265,2019-02-26,"64,51"
1266,2019-02-25,"64,02"
1267,2019-02-22,"66,91"
1268,2019-02-21,"66,91"
1269,2019-02-20,"66,82"
1270,2019-02-19,"65,86"
1271,2019-02-18,"66,41"
1272,2019-02-16,"65,65"
1273,2019-02-15,"64,00"
1274,2019-02-14,"63,27"
1275,2019-02-13,"62,58"
1276,2019-02-12,"61,30"
1277,2019-02-11,"61,30"
1278,2019-02-09,"61,37"
1279,2019-02-08,"61,01"
1280,2019-02-07,"62,22"
1281,2019-02-06,"61,67"
1282,2019-02-05,"62,26"
1283,2019-02-04,"62,26"
1284,2019-02-02,"61,86"
1285,2019-02-01,"62,46"
1286,2019-01-31,"61,89"
1287,2019-01-30,"60,98"
1288,2019-01-29,"59,71"
1289,2019-01-28,"59,71"
1290,2019-01-26,"61,49"
1291,2019-01-25,"61,09"
1292,2019-01-24,"61,05"
1293,2019-01-23,"60,90"
1294,2019-01-22,"62,18"
1295,2019-01-21,"62,18"
1296,2019-01-19,"62,04"
1297,2019-01-18,"59,85"
1298,2019-01-17,"59,81"
1299,2019-01-16,"58,65"
1300,2019-01-15,"58,80"
1301,2019-01-14,"58,80"
1302,2019-01-12,"59,24"
1303,2019-01-11,"60,47"
1304,2019-01-10,"59,46"
1305,2019-01-09,"56,91"
1306,2019-01-08,"57,10"
1307,2019-01-07,"57,10"
1308,2019-01-05,"55,64"
1309,2019-01-04,"53,23"
1310,2019-01-03,"54,06"
1311,2019-01-02,"54,06"
1312,2018-12-29,"50,57"
1313,2018-12-28,"51,49"
1314,2018-12-27,"51,49"
1315,2018-12-22,"51,93"
1316,2018-12-21,"52,84"
1317,2018-12-20,"55,60"
1318,2018-12-19,"55,26"
1319,2018-12-18,"57,59"
1320,2018-12-17,"57,59"
1321,2018-12-15,"58,56"
1322,2018-12-14,"59,03"
1323,2018-12-13,"59,94"
1324,2018-12-12,"59,73"
1325,2018-12-11,"60,29"
1326,2018-12-10,"60,29"
1327,2018-12-08,"61,71"
1328,2018-12-07,"57,83"
1329,2018-12-06,"61,40"
1330,2018-12-05,"61,22"
1331,2018-12-04,"60,17"
1332,2018-12-03,"60,17"
1333,2018-12-01,"57,71"
1334,2018-11-30,"58,29"
1335,2018-11-29,"57,97"
1336,2018-11-28,"59,58"
1337,2018-11-27,"59,70"
1338,2018-11-26,"59,70"
1339,2018-11-24,"57,69"
1340,2018-11-23,"61,11"
1341,2018-11-22,"61,65"
1342,2018-11-21,"61,50"
1343,2018-11-20,"64,14"
1344,2018-11-19,"64,14"
1345,2018-11-17,"65,29"
1346,2018-11-16,"65,61"
1347,2018-11-15,"64,88"
1348,2018-11-14,"65,45"
1349,2018-11-13,"69,81"
1350,2018-11-12,"69,81"
1351,2018-11-10,"69,01"
1352,2018-11-09,"69,29"
1353,2018-11-08,"70,10"
1354,2018-11-07,"70,64"
1355,2018-11-06,"72,68"
1356,2018-11-05,"72,68"
1357,2018-11-03,"71,11"
1358,2018-11-02,"71,25"
1359,2018-11-01,"74,84"
1360,2018-10-31,"75,68"
1361,2018-10-30,"77,56"
1362,2018-10-29,"77,56"
1363,2018-10-27,"77,40"
1364,2018-10-26,"77,30"
1365,2018-10-25,"77,34"
1366,2018-10-24,"78,67"
1367,2018-10-23,"80,45"
1368,2018-10-22,"80,45"
1369,2018-10-20,"80,38"
1370,2018-10-19,"80,30"
1371,2018-10-18,"79,91"
1372,2018-10-17,"80,53"
1373,2018-10-16,"80,91"
1374,2018-10-15,"80,91"
1375,2018-10-13,"80,71"
1376,2018-10-12,"81,35"
1377,2018-10-11,"83,82"
1378,2018-10-10,"85,16"
1379,2018-10-09,"84,22"
1380,2018-10-08,"85,16"
1381,2018-10-07,"84,22"
1382,2018-10-06,"85,12"
1383,2018-10-05,"86,07"
1384,2018-10-04,"85,45"
1385,2018-10-03,"85,63"
1386,2018-10-02,"84,94"
1387,2018-10-01,"84,94"
1388,2018-09-29,"82,72"
1389,2018-09-28,"81,54"
1390,2018-09-27,"81,87"
1391,2018-09-26,"82,21"
1392,2018-09-25,"80,89"
1393,2018-09-24,"80,89"
1394,2018-09-22,"78,90"
1395,2018-09-21,"79,03"
1396,2018-09-20,"79,43"
1397,2018-09-19,"79,25"
1398,2018-09-18,"78,22"
1399,2018-09-17,"78,22"
1400,2018-09-15,"77,87"
1401,2018-09-14,"77,66"
1402,2018-09-13,"80,02"
1403,2018-09-12,"78,22"
1404,2018-09-11,"76,77"
1405,2018-09-10,"76,77"
1406,2018-09-08,"75,55"
1407,2018-09-07,"75,67"
1408,2018-09-06,"76,68"
1409,2018-09-05,"77,51"
1410,2018-09-04,"77,81"
1411,2018-09-03,"77,81"
1412,2018-09-01,"76,94"
1413,2018-08-31,"77,05"
1414,2018-08-30,"76,07"
1415,2018-08-29,"75,91"
1416,2018-08-28,"74,41"
1417,2018-08-27,"74,41"
1418,2018-08-25,"74,41"
1419,2018-08-24,"73,73"
1420,2018-08-23,"72,96"
1421,2018-08-22,"71,65"
1422,2018-08-21,"71,11"
1423,2018-08-20,"71,11"
1424,2018-08-18,"70,14"
1425,2018-08-17,"69,21"
1426,2018-08-16,"68,38"
1427,2018-08-15,"70,77"
1428,2018-08-14,"70,62"
1429,2018-08-13,"70,62"
1430,2018-08-11,"71,00"
1431,2018-08-10,"70,55"
1432,2018-08-09,"70,71"
1433,2018-08-08,"72,31"
1434,2018-08-07,"72,51"
1435,2018-08-06,"72,51"
1436,2018-08-04,"72,48"
1437,2018-08-03,"72,95"
1438,2018-08-02,"72,28"
1439,2018-08-01,"74,16"
1440,2018-07-31,"74,99"
1441,2018-07-30,"74,99"
1442,2018-07-28,"74,84"
1443,2018-07-27,"74,51"
1444,2018-07-26,"73,67"
1445,2018-07-25,"73,53"
1446,2018-07-24,"73,45"
1447,2018-07-23,"73,45"
1448,2018-07-21,"71,99"
1449,2018-07-20,"71,94"
1450,2018-07-19,"70,52"
1451,2018-07-18,"70,87"
1452,2018-07-17,"71,03"
1453,2018-07-16,"71,03"
1454,2018-07-14,"74,11"
1455,2018-07-13,"72,11"
1456,2018-07-12,"75,35"
1457,2018-07-11,"77,80"
1458,2018-07-10,"77,08"
1459,2018-07-09,"77,08"
1460,2018-07-07,"74,98"
1461,2018-07-06,"77,09"
1462,2018-07-05,"76,99"
1463,2018-07-04,"75,87"
1464,2018-07-03,"76,71"
1465,2018-07-02,"76,71"
1466,2018-06-30,"77,44"
1467,2018-06-29,"76,26"
1468,2018-06-28,"76,09"
1469,2018-06-27,"73,58"
1470,2018-06-26,"72,82"
1471,2018-06-25,"72,82"
1472,2018-06-23,"73,67"
1473,2018-06-22,"72,87"
1474,2018-06-21,"74,25"
1475,2018-06-20,"74,92"
1476,2018-06-19,"74,87"
1477,2018-06-18,"74,87"
1478,2018-06-16,"72,02"
1479,2018-06-15,"74,77"
1480,2018-06-14,"75,07"
1481,2018-06-13,"74,86"
1482,2018-06-12,"74,58"
1483,2018-06-11,"74,58"
1484,2018-06-09,"75,11"
1485,2018-06-08,"75,23"
1486,2018-06-07,"73,23"
1487,2018-06-06,"72,91"
1488,2018-06-05,"73,41"
1489,2018-06-04,"73,41"
1490,2018-06-02,"74,54"
1491,2018-06-01,"76,45"
1492,2018-05-31,"75,89"
1493,2018-05-30,"74,51"
1494,2018-05-29,"74,51"
1495,2018-05-26,"76,60"
1496,2018-05-25,"78,90"
1497,2018-05-24,"78,69"
1498,2018-05-23,"80,42"
1499,2018-05-22,"78,34"
1500,2018-05-21,"78,34"
1501,2018-05-19,"78,38"
1502,2018-05-18,"80,09"
1503,2018-05-17,"78,19"
1504,2018-05-16,"78,94"
1505,2018-05-15,"78,17"
1506,2018-05-14,"78,17"
1507,2018-05-12,"77,37"
1508,2018-05-11,"77,59"
1509,2018-05-10,"77,60"
1510,2018-05-09,"74,16"
1511,2018-05-08,"74,75"
1512,2018-05-07,"74,75"
1513,2018-05-05,"74,75"
1514,2018-05-04,"73,45"
1515,2018-05-03,"73,14"
1516,2018-05-02,"74,85"
1517,2018-05-01,"75,92"
1518,2018-04-30,"75,92"
1519,2018-04-28,"75,33"
1520,2018-04-27,"75,39"
1521,2018-04-26,"73,79"
1522,2018-04-25,"75,86"
1523,2018-04-24,"74,54"
1524,2018-04-23,"74,54"
1525,2018-04-21,"74,62"
1526,2018-04-20,"74,85"
1527,2018-04-19,"73,73"
1528,2018-04-18,"71,71"
1529,2018-04-17,"72,05"
1530,2018-04-16,"72,05"
1531,2018-04-14,"73,18"
1532,2018-04-13,"71,44"
1533,2018-04-12,"72,74"
1534,2018-04-11,"70,67"
1535,2018-04-10,"68,19"
1536,2018-04-09,"68,19"
1537,2018-04-07,"66,51"
1538,2018-04-06,"66,54"
1539,2018-04-05,"66,04"
1540,2018-04-04,"69,02"
1541,2018-04-03,"69,02"
1542,2018-03-30,"69,02"
1543,2018-03-29,"68,13"
1544,2018-03-28,"68,63"
1545,2018-03-27,"68,81"
1546,2018-03-26,"68,81"
1547,2018-03-24,"69,03"
1548,2018-03-23,"68,98"
1549,2018-03-22,"68,15"
1550,2018-03-21,"66,00"
1551,2018-03-20,"64,82"
1552,2018-03-19,"64,82"
1553,2018-03-17,"64,68"
1554,2018-03-16,"63,67"
1555,2018-03-15,"63,61"
1556,2018-03-14,"64,20"
1557,2018-03-13,"64,53"
1558,2018-03-12,"64,53"
1559,2018-03-10,"65,19"
1560,2018-03-09,"63,87"
1561,2018-03-08,"65,09"
1562,2018-03-07,"65,67"
1563,2018-03-06,"65,78"
1564,2018-03-05,"65,78"
1565,2018-03-03,"64,26"
1566,2018-03-02,"64,23"
1567,2018-03-01,"66,08"
1568,2018-02-28,"67,59"
1569,2018-02-27,"67,96"
1570,2018-02-26,"67,96"
1571,2018-02-24,"67,04"
1572,2018-02-23,"66,12"
1573,2018-02-22,"64,81"
1574,2018-02-21,"64,68"
1575,2018-02-20,"64,95"
1576,2018-02-19,"64,95"
1577,2018-02-18,"64,30"
1578,2018-02-17,"62,86"
1579,2018-02-16,"62,29"
1580,2018-02-15,"61,94"
1581,2018-02-14,"62,20"
1582,2018-02-13,"61,94"
1583,2018-02-12,"62,20"
1584,2018-02-11,"63,04"
1585,2018-02-10,"64,26"
1586,2018-02-09,"65,74"
1587,2018-02-08,"66,75"
1588,2018-02-07,"67,69"
1589,2018-02-06,"66,75"
1590,2018-02-05,"67,69"
1591,2018-02-04,"67,45"
1592,2018-02-03,"68,60"
1593,2018-02-02,"67,78"
1594,2018-02-01,"67,78"
1595,2018-01-31,"68,41"
1596,2018-01-30,"67,78"
1597,2018-01-29,"68,41"
1598,2018-01-28,"70,08"
1599,2018-01-27,"71,08"
1600,2018-01-26,"69,91"
1601,2018-01-25,"69,81"
1602,2018-01-24,"69,32"
1603,2018-01-23,"69,81"
1604,2018-01-22,"69,32"
1605,2018-01-21,"68,56"
1606,2018-01-20,"69,48"
1607,2018-01-19,"69,19"
1608,2018-01-18,"69,40"
1609,2018-01-17,"70,31"
1610,2018-01-16,"69,40"
1611,2018-01-15,"70,31"
1612,2018-01-14,"69,64"
1613,2018-01-13,"70,36"
1614,2018-01-12,"69,79"
1615,2018-01-11,"69,08"
1616,2018-01-10,"68,48"
1617,2018-01-09,"69,08"
1618,2018-01-08,"68,48"
1619,2018-01-07,"68,01"
1620,2018-01-06,"68,73"
1621,2018-01-05,"67,85"
1622,2018-01-04,"66,65"
1623,2018-01-03,"66,65"
1624,2018-01-02,"66,65"
1625,2018-01-01,"66,65"
1626,2017-12-31,"66,73"
1627,2017-12-30,"66,80"
1628,2017-12-29,"66,03"
1629,2017-12-28,"64,61"
1630,2017-12-27,"66,03"
1631,2017-12-26,"64,61"
1632,2017-12-24,"64,61"
1633,2017-12-23,"64,64"
1634,2017-12-22,"64,43"
1635,2017-12-21,"63,69"
1636,2017-12-20,"64,45"
1637,2017-12-19,"63,69"
1638,2017-12-18,"64,45"
1639,2017-12-17,"63,81"
1640,2017-12-16,"63,72"
1641,2017-12-15,"63,66"
1642,2017-12-14,"64,96"
1643,2017-12-13,"65,62"
1644,2017-12-12,"64,96"
1645,2017-12-11,"65,62"
1646,2017-12-10,"63,86"
1647,2017-12-09,"62,37"
1648,2017-12-08,"62,25"
1649,2017-12-07,"63,45"
1650,2017-12-06,"63,45"
1651,2017-12-05,"63,45"
1652,2017-12-04,"63,45"
1653,2017-12-03,"64,57"
1654,2017-12-02,"63,53"
1655,2017-12-01,"63,74"
1656,2017-11-30,"63,56"
1657,2017-11-29,"63,25"
1658,2017-11-28,"63,56"
1659,2017-11-27,"63,25"
1660,2017-11-26,"63,58"
1661,2017-11-25,"63,27"
1662,2017-11-24,"62,92"
1663,2017-11-23,"62,28"
1664,2017-11-22,"61,34"
1665,2017-11-21,"62,28"
1666,2017-11-20,"61,34"
1667,2017-11-19,"61,34"
1668,2017-11-18,"61,18"
1669,2017-11-17,"61,25"
1670,2017-11-16,"60,91"
1671,2017-11-15,"62,94"
1672,2017-11-14,"60,91"
1673,2017-11-13,"62,94"
1674,2017-11-12,"64,35"
1675,2017-11-11,"64,49"
1676,2017-11-10,"63,96"
1677,2017-11-09,"64,36"
1678,2017-11-08,"64,27"
1679,2017-11-07,"64,36"
1680,2017-11-06,"64,27"
1681,2017-11-05,"61,42"
1682,2017-11-04,"60,79"
1683,2017-11-03,"60,98"
1684,2017-11-02,"61,35"
1685,2017-11-01,"60,65"
1686,2017-10-31,"61,35"
1687,2017-10-30,"60,65"
1688,2017-10-29,"60,15"
1689,2017-10-28,"58,75"
1690,2017-10-27,"58,45"
1691,2017-10-26,"57,84"
1692,2017-10-25,"57,69"
1693,2017-10-24,"57,84"
1694,2017-10-23,"57,69"
1695,2017-10-22,"57,89"
1696,2017-10-21,"57,82"
1697,2017-10-20,"58,05"
1698,2017-10-19,"57,63"
1699,2017-10-18,"57,49"
1700,2017-10-17,"57,63"
1701,2017-10-16,"57,49"
1702,2017-10-15,"56,86"
1703,2017-10-14,"56,13"
1704,2017-10-13,"56,13"
1705,2017-10-12,"56,62"
1706,2017-10-11,"55,29"
1707,2017-10-10,"56,62"
1708,2017-10-09,"55,29"
1709,2017-10-08,"55,50"
1710,2017-10-07,"57,09"
1711,2017-10-06,"56,00"
1712,2017-10-05,"56,12"
1713,2017-10-04,"55,67"
1714,2017-10-03,"56,12"
1715,2017-10-02,"55,67"
1716,2017-10-01,"57,02"
1717,2017-09-30,"58,80"
1718,2017-09-29,"58,74"
1719,2017-09-28,"59,77"
1720,2017-09-27,"59,42"
1721,2017-09-26,"59,77"
1722,2017-09-25,"59,42"
1723,2017-09-24,"58,16"
1724,2017-09-23,"57,73"
1725,2017-09-22,"57,20"
1726,2017-09-21,"56,58"
1727,2017-09-20,"55,50"
1728,2017-09-19,"56,58"
1729,2017-09-18,"55,50"
1730,2017-09-17,"56,18"
1731,2017-09-16,"56,76"
1732,2017-09-15,"55,52"
1733,2017-09-14,"55,06"
1734,2017-09-13,"54,20"
1735,2017-09-12,"55,06"
1736,2017-09-11,"54,20"
1737,2017-09-10,"54,55"
1738,2017-09-09,"54,16"
1739,2017-09-08,"54,48"
1740,2017-09-07,"53,63"
1741,2017-09-06,"52,60"
1742,2017-09-05,"53,63"
1743,2017-09-04,"52,60"
1744,2017-09-03,"53,15"
1745,2017-09-02,"52,69"
1746,2017-09-01,"51,91"
1747,2017-08-31,"51,64"
1748,2017-08-30,"51,87"
1749,2017-08-29,"51,64"
1750,2017-08-28,"51,87"
1751,2017-08-27,"51,87"
1752,2017-08-26,"51,73"
1753,2017-08-25,"52,31"
1754,2017-08-24,"52,29"
1755,2017-08-23,"51,94"
1756,2017-08-22,"52,29"
1757,2017-08-21,"51,94"
1758,2017-08-20,"50,96"
1759,2017-08-19,"50,37"
1760,2017-08-18,"50,39"
1761,2017-08-17,"49,90"
1762,2017-08-16,"51,29"
1763,2017-08-15,"49,90"
1764,2017-08-14,"51,29"
1765,2017-08-13,"51,47"
1766,2017-08-12,"52,59"
1767,2017-08-11,"52,16"
1768,2017-08-10,"52,18"
1769,2017-08-09,"51,42"
1770,2017-08-08,"52,18"
1771,2017-08-07,"51,42"
1772,2017-08-06,"52,48"
1773,2017-08-05,"52,88"
1774,2017-08-04,"52,09"
1775,2017-08-03,"50,77"
1776,2017-08-02,"51,99"
1777,2017-08-01,"50,77"
1778,2017-07-31,"51,99"
1779,2017-07-30,"52,00"
1780,2017-07-29,"50,67"
1781,2017-07-28,"50,08"
1782,2017-07-27,"49,19"
1783,2017-07-26,"47,81"
1784,2017-07-25,"49,19"
1785,2017-07-24,"47,81"
1786,2017-07-23,"47,47"
1787,2017-07-22,"48,54"
1788,2017-07-21,"48,34"
1789,2017-07-20,"47,92"
1790,2017-07-19,"47,66"
1791,2017-07-18,"47,92"
1792,2017-07-17,"47,66"
1793,2017-07-16,"47,89"
1794,2017-07-15,"47,65"
1795,2017-07-14,"46,73"
1796,2017-07-13,"46,68"
1797,2017-07-12,"46,57"
1798,2017-07-11,"46,68"
1799,2017-07-10,"46,57"
1800,2017-07-09,"46,47"
1801,2017-07-08,"48,53"
1802,2017-07-07,"47,58"
1803,2017-07-06,"49,15"
1804,2017-07-05,"49,13"
1805,2017-07-04,"49,15"
1806,2017-07-03,"49,13"
1807,2017-07-02,"47,08"
1808,2017-07-01,"47,02"
1809,2017-06-30,"46,45"
